1683116099999,1.37
1683116999999,1.2405
1683117899999,1.3058
1683118799999,1.2829
1683119699999,1.247
1683120599999,1.2729
1683121499999,1.2495
1683122399999,1.2977
1683123299999,1.2942
1683124199999,1.2647
1683125099999,1.2601
1683125999999,1.2501
1683126899999,1.2656
1683127799999,1.2737
1683128699999,1.312
1683129599999,1.3018
1683130499999,1.3343
1683131399999,1.3699
1683132299999,1.3895
1683133199999,1.3728
1683134099999,1.3579
1683134999999,1.3824
1683135899999,1.3613
1683136799999,1.3329
1683137699999,1.341
1683138599999,1.3398
1683139499999,1.3313
1683140399999,1.3175
1683141299999,1.2958
1683142199999,1.3249
1683143099999,1.3247
1683143999999,1.3188
1683144899999,1.3348
1683145799999,1.3502
1683146699999,1.3619
1683147599999,1.3744
1683148499999,1.3678
1683149399999,1.3556
1683150299999,1.3615
1683151199999,1.3601
1683152099999,1.3794
1683152999999,1.3804
1683153899999,1.4
1683154799999,1.3811
1683155699999,1.3812
1683156599999,1.3919
1683157499999,1.3771
1683158399999,1.4016
1683159299999,1.4586
1683160199999,1.4702
1683161099999,1.4945
1683161999999,1.467
1683162899999,1.4702
1683163799999,1.4784
1683164699999,1.4358
1683165599999,1.4478
1683166499999,1.4427
1683167399999,1.426
1683168299999,1.4308
1683169199999,1.4486
1683170099999,1.4193
1683170999999,1.3847
1683171899999,1.3969
1683172799999,1.406
1683173699999,1.4033
1683174599999,1.409
1683175499999,1.4142
1683176399999,1.4137
1683177299999,1.4056
1683178199999,1.3899
1683179099999,1.3929
1683179999999,1.3981
1683180899999,1.3712
1683181799999,1.3614
1683182699999,1.3714
1683183599999,1.3712
1683184499999,1.366
1683185399999,1.3575
1683186299999,1.3602
1683187199999,1.372
1683188099999,1.3719
1683188999999,1.3872
1683189899999,1.3798
1683190799999,1.3833
1683191699999,1.372
1683192599999,1.3802
1683193499999,1.3815
1683194399999,1.3885
1683195299999,1.3784
1683196199999,1.3802
1683197099999,1.3821
1683197999999,1.3656
1683198899999,1.3616
1683199799999,1.3592
1683200699999,1.3419
1683201599999,1.3021
1683202499999,1.3214
1683203399999,1.3357
1683204299999,1.318
1683205199999,1.3225
1683206099999,1.3335
1683206999999,1.3298
1683207899999,1.3212
1683208799999,1.33
1683209699999,1.3293
1683210599999,1.323
1683211499999,1.3349
1683212399999,1.3295
1683213299999,1.3311
1683214199999,1.3475
1683215099999,1.3411
1683215999999,1.3315
1683216899999,1.3373
1683217799999,1.3389
1683218699999,1.3346
1683219599999,1.334
1683220499999,1.3375
1683221399999,1.3308
1683222299999,1.322
1683223199999,1.325
1683224099999,1.3251
1683224999999,1.3197
1683225899999,1.3225
1683226799999,1.3213
1683227699999,1.3223
1683228599999,1.3336
1683229499999,1.3311
1683230399999,1.3342
1683231299999,1.3423
1683232199999,1.3367
1683233099999,1.3305
1683233999999,1.3288
1683234899999,1.3289
1683235799999,1.3256
1683236699999,1.3203
1683237599999,1.3274
1683238499999,1.32
1683239399999,1.3219
1683240299999,1.3188
1683241199999,1.3218
1683242099999,1.3214
1683242999999,1.3194
1683243899999,1.3255
1683244799999,1.3303
1683245699999,1.3246
1683246599999,1.3257
1683247499999,1.3266
1683248399999,1.3118
1683249299999,1.3083
1683250199999,1.2791
1683251099999,1.3067
1683251999999,1.3004
1683252899999,1.2901
1683253799999,1.2966
1683254699999,1.2983
1683255599999,1.2947
1683256499999,1.2897
1683257399999,1.2808
1683258299999,1.2806
1683259199999,1.268
1683260099999,1.2608
1683260999999,1.2759
1683261899999,1.2744
1683262799999,1.2835
1683263699999,1.2737
1683264599999,1.2792
1683265499999,1.2875
1683266399999,1.286
1683267299999,1.28
1683268199999,1.28
1683269099999,1.2752
1683269999999,1.2739
1683270899999,1.2688
1683271799999,1.2727
1683272699999,1.2741
1683273599999,1.2747
1683274499999,1.2666
1683275399999,1.2675
1683276299999,1.2697
1683277199999,1.269
1683278099999,1.2733
1683278999999,1.2772
1683279899999,1.3003
