1597792499999,2.9999
1597793399999,2.9791
1597794299999,3.1
1597795199999,3.1
1597796099999,3.068
1597796999999,3.0509
1597797899999,3.0267
1597798799999,3.105
1597799699999,3.0637
1597800599999,3.0811
1597801499999,3.1137
1597802399999,3.1063
1597803299999,3.0107
1597804199999,3.0067
1597805099999,2.97
1597805999999,2.9628
1597806899999,2.98
1597807799999,2.9002
1597808699999,2.64
1597809599999,2.885
1597810499999,2.8929
1597811399999,2.863
1597812299999,2.99
1597813199999,2.9336
1597814099999,3.06
1597814999999,2.9978
1597815899999,2.9595
1597816799999,2.9255
1597817699999,2.903
1597818599999,2.984
1597819499999,2.98
1597820399999,3.0095
1597821299999,3.1103
1597822199999,3.1235
1597823099999,3.1584
1597823999999,3.195
1597824899999,3.0784
1597825799999,3.0667
1597826699999,3.0977
1597827599999,3.0362
1597828499999,3.0953
1597829399999,3.0326
1597830299999,3.0284
1597831199999,3.0401
1597832099999,3.0721
1597832999999,3.0367
1597833899999,2.9972
1597834799999,3.0014
1597835699999,2.968
1597836599999,3.0007
1597837499999,3.0009
1597838399999,3.0
1597839299999,2.9411
1597840199999,2.924
1597841099999,2.9564
1597841999999,2.9897
1597842899999,2.956
1597843799999,2.935
1597844699999,2.9252
1597845599999,2.9354
1597846499999,2.9501
1597847399999,2.9663
1597848299999,2.9547
1597849199999,2.9934
1597850099999,2.96
1597850999999,2.96
1597851899999,2.9459
1597852799999,2.9401
1597853699999,2.993
1597854599999,3.0002
1597855499999,2.977
1597856399999,3.0002
1597857299999,3.0063
1597858199999,2.9976
1597859099999,3.0009
1597859999999,2.982
1597860899999,2.9398
1597861799999,2.9139
1597862699999,2.8682
1597863599999,2.9
1597864499999,2.9
1597865399999,2.91
1597866299999,2.8809
1597867199999,2.8027
1597868099999,2.8592
1597868999999,2.8918
1597869899999,2.8795
1597870799999,2.8994
1597871699999,2.9048
1597872599999,2.8987
1597873499999,2.9018
1597874399999,2.995
1597875299999,3.0001
1597876199999,2.9739
1597877099999,2.9751
1597877999999,2.9388
1597878899999,2.9548
1597879799999,2.97
1597880699999,2.9464
1597881599999,2.95
1597882499999,2.9834
1597883399999,2.9309
1597884299999,2.9303
1597885199999,2.8864
1597886099999,2.8809
1597886999999,2.8656
1597887899999,2.8885
1597888799999,2.9001
1597889699999,2.8737
1597890599999,2.7893
1597891499999,2.8
1597892399999,2.7631
1597893299999,2.7403
1597894199999,2.7685
1597895099999,2.815
1597895999999,2.75
1597896899999,2.7325
1597897799999,2.76
1597898699999,2.7356
1597899599999,2.758
1597900499999,2.7564
1597901399999,2.7044
1597902299999,2.6904
1597903199999,2.7344
1597904099999,2.7078
1597904999999,2.7665
1597905899999,2.7647
1597906799999,2.7555
1597907699999,2.8003
1597908599999,2.8435
1597909499999,2.888
1597910399999,2.835
1597911299999,2.8087
1597912199999,2.8777
1597913099999,2.8591
1597913999999,2.8505
1597914899999,2.8551
1597915799999,2.8622
1597916699999,2.8667
1597917599999,2.8488
1597918499999,2.82
1597919399999,2.811
1597920299999,2.8023
1597921199999,2.85
1597922099999,2.8754
1597922999999,2.8548
1597923899999,2.871
1597924799999,2.8715
1597925699999,2.9328
1597926599999,2.882
1597927499999,2.8766
1597928399999,2.8562
1597929299999,2.8362
1597930199999,2.849
1597931099999,2.8704
1597931999999,2.8342
1597932899999,2.8378
1597933799999,2.8413
1597934699999,2.809
1597935599999,2.8709
1597936499999,2.8886
1597937399999,2.98
1597938299999,2.9997
1597939199999,3.0117
1597940099999,3.052
1597940999999,2.9999
1597941899999,3.0855
1597942799999,3.0546
1597943699999,3.0399
1597944599999,3.05
1597945499999,3.0091
1597946399999,3.0286
1597947299999,3.0153
1597948199999,2.9744
1597949099999,2.9375
1597949999999,2.88
1597950899999,2.8995
1597951799999,2.8652
1597952699999,2.894
1597953599999,2.8832
1597954499999,2.8312
1597955399999,2.8395
1597956299999,2.82
1597957199999,2.815
1597958099999,2.8323
1597958999999,2.8425
1597959899999,2.8111
1597960799999,2.7946
1597961699999,2.8129
1597962599999,2.8371
1597963499999,2.7131
1597964399999,2.7733
1597965299999,2.8453
1597966199999,2.84
1597967099999,2.8728
1597967999999,2.9
1597968899999,2.8937
1597969799999,2.9004
1597970699999,2.9016
1597971599999,2.9049
1597972499999,2.9443
1597973399999,2.9379
1597974299999,2.9401
1597975199999,2.9409
1597976099999,2.9168
1597976999999,2.9238
1597977899999,2.7931
1597978799999,2.7091
1597979699999,2.7547
1597980599999,2.8368
1597981499999,2.7901
1597982399999,2.8303
1597983299999,2.8703
1597984199999,2.8
1597985099999,2.8499
1597985999999,2.8321
1597986899999,2.8433
1597987799999,2.8724
1597988699999,2.8814
1597989599999,2.8641
1597990499999,2.8607
1597991399999,2.9166
1597992299999,2.9
1597993199999,2.9075
1597994099999,2.94
1597994999999,2.9054
1597995899999,2.94
1597996799999,2.9512
1597997699999,2.9518
1597998599999,2.9947
1597999499999,3.0174
1598000399999,3.0451
1598001299999,3.0502
1598002199999,3.0439
1598003099999,2.9555
1598003999999,2.901
1598004899999,2.9665
1598005799999,3.0094
1598006699999,3.0013
1598007599999,3.0095
1598008499999,3.014
1598009399999,2.9416
1598010299999,2.9711
1598011199999,2.8951
1598012099999,2.87
1598012999999,2.8361
1598013899999,2.9016
1598014799999,2.9593
1598015699999,2.9545
1598016599999,2.9553
1598017499999,2.9511
1598018399999,2.9302
1598019299999,2.8857
1598020199999,2.8886
1598021099999,2.9342
1598021999999,2.9367
1598022899999,2.9206
1598023799999,2.8832
1598024699999,2.91
1598025599999,2.9116
1598026499999,2.902
1598027399999,2.9191
1598028299999,2.9221
1598029199999,2.9335
1598030099999,2.9377
1598030999999,2.9691
1598031899999,2.9299
1598032799999,2.9375
1598033699999,2.971
1598034599999,2.9715
1598035499999,2.9796
1598036399999,3.0
1598037299999,3.0066
1598038199999,2.8841
1598039099999,2.9378
1598039999999,2.9274
1598040899999,2.9519
1598041799999,2.9761
1598042699999,2.8595
1598043599999,2.8922
1598044499999,2.9118
1598045399999,2.9056
1598046299999,2.9046
1598047199999,2.8912
1598048099999,2.8753
1598048999999,2.8971
1598049899999,2.8437
1598050799999,2.8515
1598051699999,2.895
1598052599999,2.8377
1598053499999,2.8396
1598054399999,2.833
1598055299999,2.8247
1598056199999,2.7977
1598057099999,2.8126
1598057999999,2.81
1598058899999,2.7908
1598059799999,2.8203
1598060699999,2.8405
1598061599999,2.84
1598062499999,2.8449
1598063399999,2.835
1598064299999,2.8481
1598065199999,2.8577
1598066099999,2.8704
1598066999999,2.9057
1598067899999,2.9238
1598068799999,2.9398
1598069699999,2.9043
1598070599999,2.9
1598071499999,2.9222
1598072399999,2.9133
1598073299999,2.9188
1598074199999,2.9377
1598075099999,2.9192
1598075999999,2.9301
1598076899999,2.9189
1598077799999,2.9241
1598078699999,2.9305
1598079599999,2.9581
1598080499999,3.069
1598081399999,3.3793
1598082299999,3.5577
1598083199999,3.41
1598084099999,3.419
1598084999999,3.3877
1598085899999,3.5009
1598086799999,3.8003
1598087699999,3.8399
1598088599999,3.7054
1598089499999,3.9011
1598090399999,3.8997
1598091299999,3.8216
1598092199999,3.6726
1598093099999,3.7338
1598093999999,3.82
1598094899999,3.7055
1598095799999,3.7825
1598096699999,3.7144
1598097599999,3.8153
1598098499999,3.5957
1598099399999,3.5245
1598100299999,3.6153
1598101199999,3.6415
1598102099999,3.6905
1598102999999,3.8832
1598103899999,3.9601
